"","gvkey","sic2","category"
"25707",137573,30,"Manufacturing"
"25708",137576,73,"Services"
"25709",137577,50,"Wholesale Trade"
"25710",137579,28,"Manufacturing"
"25711",137580,27,"Manufacturing"
"25712",137600,36,"Manufacturing"
"25713",137602,35,"Manufacturing"
"25714",137608,51,"Wholesale Trade"
"25715",137609,73,"Services"
"25716",137611,73,"Services"
"25717",137612,48,"Transportation & Public Utilities"
"25718",137641,73,"Services"
"25719",137642,28,"Manufacturing"
"25720",137660,NA,NA
"25721",137662,73,"Services"
"25722",137667,38,"Manufacturing"
"25723",137668,NA,NA
"25724",137680,NA,NA
"25725",137702,57,"Retail Trade"
"25726",137704,36,"Manufacturing"
"25727",137705,NA,NA
"25728",137720,28,"Manufacturing"
"25729",137722,38,"Manufacturing"
"25730",137801,NA,NA
"25731",137803,NA,NA
"25732",137820,NA,NA
"25733",137840,NA,NA
"25734",137861,36,"Manufacturing"
"25735",137864,NA,NA
"25736",137865,NA,NA
"25737",137874,36,"Manufacturing"
"25738",137881,73,"Services"
"25739",137882,36,"Manufacturing"
"25740",137883,NA,NA
"25741",137884,36,"Manufacturing"
"25742",137943,48,"Transportation & Public Utilities"
"25743",137944,NA,NA
"25744",137960,NA,NA
"25745",138000,73,"Services"
"25746",138002,NA,NA
"25747",138003,NA,NA
"25748",138004,NA,NA
"25749",138005,NA,NA
"25750",138020,10,"Mining"
"25751",138121,NA,NA
"25752",138122,87,"Services"
"25753",138123,87,"Services"
"25754",138124,73,"Services"
"25755",138125,NA,NA
"25756",138126,28,"Manufacturing"
"25757",138127,NA,NA
"25758",138128,NA,NA
"25759",138129,NA,NA
"25760",138131,NA,NA
"25761",138143,27,"Manufacturing"
"25762",138181,NA,NA
"25763",138201,NA,NA
"25764",138202,NA,NA
"25765",138203,NA,NA
"25766",138205,38,"Manufacturing"
"25767",138210,36,"Manufacturing"
"25768",138241,NA,NA
"25769",138242,NA,NA
"25770",138243,NA,NA
"25771",138261,NA,NA
"25772",138262,NA,NA
"25773",138263,NA,NA
"25774",138264,NA,NA
"25775",138265,NA,NA
"25776",138266,NA,NA
"25777",138267,NA,NA
"25778",138302,73,"Services"
"25779",138309,NA,NA
"25780",138321,58,"Retail Trade"
"25781",138341,28,"Manufacturing"
"25782",138342,35,"Manufacturing"
"25783",138343,NA,NA
"25784",138344,NA,NA
"25785",138345,NA,NA
"25786",138346,36,"Manufacturing"
"25787",138347,NA,NA
"25788",138381,62,"Finance, Insurance, Real Estate"
"25789",138402,73,"Services"
"25790",138404,NA,NA
"25791",138441,NA,NA
"25792",138462,NA,NA
"25793",138464,NA,NA
"25794",138465,NA,NA
"25795",138466,28,"Manufacturing"
"25796",138467,35,"Manufacturing"
"25797",138468,NA,NA
"25798",138469,NA,NA
"25799",138470,NA,NA
"25800",138481,73,"Services"
"25801",138483,38,"Manufacturing"
"25802",138485,48,"Transportation & Public Utilities"
"25803",138486,73,"Services"
"25804",138487,NA,NA
"25805",138489,NA,NA
"25806",138490,NA,NA
"25807",138501,36,"Manufacturing"
"25808",138521,73,"Services"
"25809",138541,60,"Finance, Insurance, Real Estate"
"25810",138601,36,"Manufacturing"
"25811",138602,NA,NA
"25812",138603,NA,NA
"25813",138605,NA,NA
"25814",138607,NA,NA
"25815",138608,28,"Manufacturing"
"25816",138609,36,"Manufacturing"
"25817",138610,36,"Manufacturing"
"25818",138611,NA,NA
"25819",138612,NA,NA
"25820",138613,48,"Transportation & Public Utilities"
"25821",138621,73,"Services"
"25822",138641,28,"Manufacturing"
"25823",138662,28,"Manufacturing"
"25824",138663,NA,NA
